stud.id,gender,age,height,weight,religion,nc.score,semester,major,minor,score1,score2,online.tutorial,graduated,salary
880649,Female,19,166,69.4,Protestant,2.24,6th,Biology,Political Science,81,74,1,1,46959.94396
880651,Female,22,153,65.6,Protestant,1.34,5th,Biology,Social Sciences,79,84,0,0,NA
880734,Male,23,176,73.7,Protestant,3.3,3rd,Economics and Finance,Mathematics and Statistics,67,72,1,0,NA
881325,Male,23,190,88.8,Protestant,2.28,5th,Economics and Finance,Social Sciences,63,75,1,0,NA
881500,Male,19,190,90,Other,2.56,6th,Political Science,Mathematics and Statistics,56,45,1,0,NA
882176,Male,21,175,75.8,Other,3.8,>6th,Social Sciences,Economics and Finance,51,54,1,1,37437.30722
882215,Female,21,169,66.9,Other,1.48,6th,Political Science,Social Sciences,55,58,1,0,NA
882314,Male,19,187,82.8,Catholic,2.9,4th,Social Sciences,Economics and Finance,40,45,1,0,NA
882604,Male,25,175,74.7,Catholic,2.68,6th,Political Science,Environmental Sciences,48,58,1,0,NA
882620,Male,19,180,75.6,Protestant,3.3,>6th,Economics and Finance,Mathematics and Statistics,69,70,1,1,56732.15944
882755,Male,19,162,64.6,Other,2.01,4th,Political Science,Mathematics and Statistics,48,56,1,0,NA
882891,Male,20,190,91.1,Catholic,2.33,4th,Economics and Finance,Biology,72,74,1,0,NA
882907,Male,21,175,75.6,Other,1.13,5th,Biology,Economics and Finance,79,82,1,1,47577.44261
882929,Female,58,169,74.6,Other,3.18,4th,Biology,Political Science,79,81,1,0,NA
883094,Female,20,156,62.7,Other,1.59,4th,Economics and Finance,Social Sciences,68,66,0,0,NA
883146,Female,21,155,56.5,Protestant,3.92,4th,Political Science,Environmental Sciences,51,60,1,0,NA
883411,Male,22,174,73.7,Catholic,1.75,4th,Mathematics and Statistics,Economics and Finance,89,86,1,0,NA
883456,Female,19,161,65.4,Catholic,3.93,5th,Environmental Sciences,Mathematics and Statistics,82,81,0,0,NA
883714,Female,22,146,61.7,Catholic,1.69,3rd,Economics and Finance,Mathematics and Statistics,62,79,1,0,NA
883766,Male,18,170,73.1,Other,2.26,5th,Mathematics and Statistics,Social Sciences,88,91,1,1,40495.26216
883812,Female,20,184,79.2,Catholic,2.06,>6th,Environmental Sciences,Biology,71,76,1,1,35813.74391
883840,Male,23,159,61.5,Protestant,2.93,3rd,Mathematics and Statistics,Political Science,83,89,1,0,NA
883994,Male,24,206,116,Protestant,1.12,3rd,Biology,Economics and Finance,77,72,0,0,NA
884426,Female,19,155,57.9,Other,1.18,>6th,Political Science,Biology,56,61,1,1,39920.09645
884428,Female,24,160,63.2,Orthodox,2.75,3rd,Biology,Social Sciences,78,81,1,0,NA
884495,Male,24,183,78.3,Catholic,1.37,6th,Economics and Finance,Political Science,67,69,1,1,36805.50707
884849,Male,22,182,78.7,Catholic,1.09,3rd,Economics and Finance,Mathematics and Statistics,66,69,1,0,NA
885140,Female,19,160,61.8,Other,2.55,6th,Social Sciences,Political Science,41,44,1,0,NA
885807,Male,20,181,79,Other,2.56,3rd,Economics and Finance,Environmental Sciences,64,65,0,0,NA
885855,Male,52,170,71.7,Protestant,2.42,>6th,Biology,Environmental Sciences,74,68,1,1,58568.91908
885894,Male,22,179,81.6,Catholic,1.67,5th,Biology,Political Science,79,79,1,1,50533.83751
886201,Male,22,195,90.2,Protestant,3.21,3rd,Mathematics and Statistics,Environmental Sciences,90,94,1,0,NA
886426,Male,22,171,66.6,Other,1.87,4th,Political Science,Economics and Finance,52,55,1,0,NA
886742,Female,22,173,74.7,Catholic,2.58,6th,Political Science,Mathematics and Statistics,52,58,1,0,NA
886839,Male,23,190,84.1,Other,1.06,3rd,Economics and Finance,Environmental Sciences,67,63,1,0,NA
886844,Male,21,181,80.4,Other,1.01,4th,Mathematics and Statistics,Biology,94,90,0,1,38292.14116
886960,Female,21,167,68.7,Muslim,2.23,5th,Economics and Finance,Political Science,56,67,1,1,46079.66196
887121,Male,37,173,75.9,Other,2.6,4th,Environmental Sciences,Economics and Finance,81,73,0,1,35410.7879
887428,Male,21,181,80.9,Other,3.55,6th,Biology,Political Science,69,81,1,1,54008.33866
887489,Male,22,182,81.2,Catholic,2.12,4th,Political Science,Economics and Finance,64,56,1,0,NA
887545,Male,21,178,76.1,Catholic,1.17,3rd,Political Science,Economics and Finance,62,53,0,0,NA
887554,Male,25,195,100.4,Catholic,2.8,3rd,Economics and Finance,Political Science,58,58,1,0,NA
887852,Male,19,176,75.3,Protestant,3,4th,Mathematics and Statistics,Biology,87,82,0,0,NA
887898,Male,22,192,88.5,Other,3.8,3rd,Political Science,Environmental Sciences,59,53,1,0,NA
888237,Male,18,192,92.2,Other,3.82,5th,Social Sciences,Political Science,46,40,0,1,34460.44442
888306,Female,20,147,60.3,Other,1.23,3rd,Social Sciences,Economics and Finance,41,51,1,0,NA
888526,Female,20,156,62.6,Catholic,2.15,3rd,Economics and Finance,Environmental Sciences,75,71,1,0,NA
888732,Male,21,175,76,Protestant,3.54,4th,Environmental Sciences,Social Sciences,72,71,0,0,NA
888830,Male,23,174,74.9,Other,2.49,3rd,Economics and Finance,Social Sciences,71,74,0,0,NA
888855,Female,20,155,62,Other,1.11,4th,Economics and Finance,Mathematics and Statistics,64,60,0,0,NA
888933,Male,22,181,79.3,Other,1.11,3rd,Political Science,Environmental Sciences,60,59,1,0,NA
889229,Male,23,171,71,Catholic,1.57,3rd,Environmental Sciences,Biology,71,69,0,0,NA
889295,Male,22,175,77.5,Protestant,3.05,5th,Biology,Mathematics and Statistics,83,78,1,0,NA
889551,Male,20,172,73.9,Other,3.61,4th,Mathematics and Statistics,Political Science,87,91,1,0,NA
889652,Male,22,144,60.9,Other,1.31,4th,Biology,Mathematics and Statistics,77,82,1,0,NA
889732,Male,20,173,75.6,Catholic,2.27,4th,Biology,Political Science,86,73,1,0,NA
890431,Male,18,169,73.8,Catholic,1.41,5th,Mathematics and Statistics,Social Sciences,78,90,1,0,NA
890642,Male,21,174,72.3,Muslim,2.03,4th,Economics and Finance,Biology,71,67,0,0,NA
891166,Male,24,186,87.3,Other,1.13,3rd,Political Science,Economics and Finance,48,59,1,0,NA
891453,Female,18,164,64,Catholic,3.2,5th,Social Sciences,Environmental Sciences,47,48,0,0,NA
891520,Female,20,173,71.7,Catholic,2.15,3rd,Political Science,Biology,63,56,1,0,NA
891665,Female,23,179,77.8,Other,1.49,>6th,Biology,Social Sciences,72,83,0,0,NA
891966,Male,21,165,69.6,Protestant,1.11,6th,Environmental Sciences,Political Science,71,68,1,0,NA
892039,Male,23,188,85.6,Other,2.29,6th,Environmental Sciences,Political Science,75,74,1,1,38304.95905
892142,Male,24,175,75.7,Orthodox,2.63,6th,Environmental Sciences,Economics and Finance,77,81,1,1,46293.44405
892178,Female,21,151,58.9,Orthodox,2.54,4th,Social Sciences,Mathematics and Statistics,42,42,1,0,NA
892530,Male,44,188,86.6,Catholic,2.62,3rd,Economics and Finance,Biology,67,69,1,0,NA
892724,Female,21,152,64.7,Other,1.76,3rd,Biology,Mathematics and Statistics,76,84,1,0,NA
892851,Male,22,180,80.9,Protestant,2.04,3rd,Economics and Finance,Environmental Sciences,69,71,1,0,NA
893072,Female,21,158,62.9,Protestant,2.4,4th,Political Science,Biology,50,55,1,1,34055.2891
893169,Female,21,172,67.8,Catholic,1.29,3rd,Biology,Social Sciences,74,80,1,0,NA
893193,Female,21,161,65.9,Protestant,2.12,5th,Biology,Economics and Finance,71,78,1,0,NA
893362,Male,22,174,72.8,Other,1.08,3rd,Environmental Sciences,Political Science,76,72,0,0,NA
893755,Male,22,169,70.8,Catholic,1.9,4th,Social Sciences,Political Science,47,43,0,1,41317.02792
894097,Female,23,166,69.9,Catholic,1.91,4th,Economics and Finance,Mathematics and Statistics,71,73,1,1,39036.8838
894126,Male,23,178,80.8,Other,1.08,5th,Environmental Sciences,Economics and Finance,72,61,0,1,42788.59677
894127,Female,21,168,71.4,Other,1.78,5th,Social Sciences,Mathematics and Statistics,53,46,1,1,27632.08151
894399,Male,25,179,77.8,Other,2.78,3rd,Mathematics and Statistics,Social Sciences,89,92,1,0,NA
894625,Female,20,151,63.2,Catholic,2.26,3rd,Environmental Sciences,Mathematics and Statistics,67,75,0,0,NA
894705,Male,22,185,80.7,Other,1.48,3rd,Biology,Environmental Sciences,78,79,0,0,NA
894899,Male,20,182,74,Catholic,2.73,6th,Mathematics and Statistics,Social Sciences,89,91,1,1,47107.35419
894922,Male,22,174,73.5,Other,1.92,3rd,Mathematics and Statistics,Social Sciences,88,87,1,0,NA
895150,Male,54,175,74.7,Orthodox,1.24,6th,Mathematics and Statistics,Environmental Sciences,88,85,1,1,45702.88957
895199,Male,21,175,68.9,Other,2.51,4th,Biology,Social Sciences,70,82,1,1,67893.55998
895251,Male,23,170,70.8,Protestant,2.56,6th,Mathematics and Statistics,Environmental Sciences,92,91,1,0,NA
895453,Female,21,166,65.6,Catholic,1.61,3rd,Biology,Social Sciences,75,82,1,0,NA
895670,Male,20,179,76.9,Catholic,1.27,3rd,Economics and Finance,Social Sciences,65,63,0,0,NA
896212,Female,25,155,66.4,Catholic,3.7,3rd,Social Sciences,Environmental Sciences,39,39,1,0,NA
896301,Male,19,189,83.5,Muslim,3.17,5th,Biology,Environmental Sciences,76,81,1,1,56015.67544
896401,Female,20,156,65.5,Catholic,1.76,3rd,Political Science,Environmental Sciences,55,57,0,0,NA
896546,Male,20,191,93,Protestant,1.85,6th,Mathematics and Statistics,Environmental Sciences,84,94,1,1,58612.23611
896747,Male,20,181,84,Catholic,3.64,3rd,Mathematics and Statistics,Environmental Sciences,90,89,0,0,NA
897012,Male,22,174,74.4,Other,3.57,4th,Economics and Finance,Biology,70,59,0,0,NA
897152,Female,20,164,67.7,Catholic,1.38,3rd,Mathematics and Statistics,Social Sciences,85,92,1,0,NA
897329,Female,21,170,70.1,Orthodox,3.94,3rd,Political Science,Social Sciences,58,59,1,0,NA
897990,Male,21,174,70.2,Protestant,3.44,>6th,Economics and Finance,Political Science,62,69,1,1,53527.42558
898358,Female,21,160,68.8,Catholic,2.21,6th,Political Science,Biology,58,58,1,0,NA
898401,Female,21,172,70.6,Catholic,3.15,3rd,Political Science,Environmental Sciences,55,53,1,0,NA
898417,Male,19,186,89.2,Catholic,1.53,6th,Political Science,Biology,55,58,1,0,NA
898685,Male,19,182,77.9,Other,2.74,4th,Mathematics and Statistics,Environmental Sciences,82,92,1,0,NA
898710,Female,21,156,63.3,Catholic,1.75,4th,Political Science,Social Sciences,55,56,1,1,29216.61781
899087,Male,50,179,79.6,Protestant,1.05,4th,Biology,Mathematics and Statistics,74,79,1,0,NA
899338,Female,20,170,71,Muslim,1.02,4th,Social Sciences,Environmental Sciences,44,40,1,0,NA
899601,Male,20,182,82.6,Muslim,3.9,3rd,Biology,Economics and Finance,76,79,0,0,NA
899672,Male,41,196,96.3,Orthodox,2.41,4th,Environmental Sciences,Social Sciences,71,75,1,0,NA
900004,Male,22,182,84.2,Protestant,1.99,4th,Biology,Environmental Sciences,78,82,0,1,46238.41095
900081,Male,23,181,73.8,Catholic,1.07,3rd,Environmental Sciences,Mathematics and Statistics,82,74,1,0,NA
900121,Male,22,178,76.2,Other,1.82,6th,Mathematics and Statistics,Social Sciences,88,91,1,1,60675.75398
900584,Male,21,178,81,Catholic,1.1,4th,Mathematics and Statistics,Biology,89,89,1,0,NA
900909,Female,23,169,67.8,Other,1.18,3rd,Biology,Mathematics and Statistics,74,78,0,0,NA
901025,Female,23,165,68.1,Other,1.58,3rd,Environmental Sciences,Economics and Finance,68,71,1,0,NA
901180,Female,20,161,59.5,Other,1.08,3rd,Biology,Mathematics and Statistics,76,83,1,0,NA
901238,Female,29,165,65.8,Catholic,1.04,6th,Biology,Political Science,83,80,1,1,36274.87806
901241,Male,19,164,66.4,Orthodox,1.18,3rd,Economics and Finance,Political Science,71,64,0,0,NA
901338,Female,19,161,67.4,Protestant,2.01,5th,Political Science,Social Sciences,64,54,0,1,44334.98519
901358,Female,21,166,67.8,Catholic,1.61,4th,Biology,Mathematics and Statistics,75,79,0,1,42017.83852
901466,Female,19,161,64.6,Catholic,3.12,6th,Economics and Finance,Environmental Sciences,66,67,1,1,42353.98884
901777,Female,22,167,68,Protestant,1.52,3rd,Political Science,Mathematics and Statistics,56,54,0,0,NA
901957,Female,19,166,67.5,Catholic,1.18,4th,Biology,Social Sciences,78,77,1,0,NA
902110,Male,23,180,75.7,Protestant,2.35,>6th,Environmental Sciences,Economics and Finance,74,74,1,1,39299.62456
902317,Male,19,186,81.2,Catholic,3.47,3rd,Mathematics and Statistics,Biology,91,93,1,0,NA
902342,Female,21,161,65.8,Catholic,1.82,4th,Economics and Finance,Mathematics and Statistics,66,58,1,0,NA
902507,Female,23,159,65.9,Other,3.02,3rd,Mathematics and Statistics,Environmental Sciences,87,93,1,0,NA
902623,Male,25,188,87.4,Protestant,1.19,6th,Economics and Finance,Social Sciences,69,72,1,1,52183.85437
902666,Female,21,168,68.5,Protestant,2.96,6th,Environmental Sciences,Biology,70,69,0,0,NA
902697,Male,19,160,62.2,Catholic,2.92,5th,Environmental Sciences,Economics and Finance,78,75,1,1,39703.74488
902801,Female,22,158,60.4,Protestant,1.45,4th,Political Science,Economics and Finance,57,51,1,0,NA
902972,Male,22,174,68.7,Catholic,2.1,6th,Mathematics and Statistics,Biology,88,86,1,0,NA
903420,Male,21,180,78.1,Other,1.89,6th,Mathematics and Statistics,Political Science,92,93,0,1,30854.41782
903623,Male,20,174,72.1,Protestant,2.13,6th,Mathematics and Statistics,Political Science,95,91,1,0,NA
903936,Male,23,166,68.5,Other,1.76,6th,Economics and Finance,Mathematics and Statistics,65,69,0,1,41878.59507
903978,Female,22,176,77.1,Other,2.17,4th,Political Science,Biology,58,62,0,1,34444.63995
904902,Male,23,184,82.4,Other,1.98,3rd,Biology,Political Science,75,73,0,0,NA
905028,Male,21,179,79.1,Catholic,1.45,6th,Political Science,Mathematics and Statistics,53,55,0,1,47119.77885
905296,Female,24,169,72.3,Other,1.84,6th,Political Science,Mathematics and Statistics,56,55,0,1,37240.11334
905479,Female,19,160,67.8,Other,1.74,>6th,Biology,Political Science,72,78,1,0,NA
905562,Female,20,170,69.9,Catholic,1.34,3rd,Political Science,Mathematics and Statistics,56,48,0,0,NA
905586,Male,21,160,65.8,Orthodox,1.65,5th,Economics and Finance,Environmental Sciences,64,66,0,1,47417.82869
905793,Female,20,156,62.7,Protestant,3.17,>6th,Environmental Sciences,Social Sciences,73,68,0,1,34077.58553
906012,Male,40,162,66.1,Catholic,1.3,5th,Political Science,Economics and Finance,59,59,1,1,27821.99011
906044,Male,21,193,91.4,Catholic,1.21,4th,Environmental Sciences,Biology,65,76,1,0,NA
906347,Female,19,173,72.1,Protestant,2.89,3rd,Mathematics and Statistics,Environmental Sciences,86,91,1,0,NA
906362,Male,20,168,68.4,Other,1.47,4th,Economics and Finance,Political Science,58,68,0,0,NA
906591,Male,21,176,77.7,Catholic,2.22,>6th,Economics and Finance,Social Sciences,66,60,0,0,NA
906631,Male,42,174,75.2,Other,1.32,6th,Environmental Sciences,Economics and Finance,70,74,1,0,NA
906704,Female,18,162,66.6,Other,3.61,5th,Environmental Sciences,Political Science,74,71,1,1,25979.0748
906916,Female,19,173,72.6,Protestant,1.9,3rd,Political Science,Mathematics and Statistics,62,48,0,0,NA
907033,Female,24,176,71.1,Other,3.53,3rd,Social Sciences,Mathematics and Statistics,39,44,1,0,NA
907433,Female,23,167,68.7,Protestant,1.05,4th,Environmental Sciences,Social Sciences,65,69,1,0,NA
907903,Male,39,186,81.8,Catholic,1.69,6th,Political Science,Environmental Sciences,49,56,1,1,30375.19115
908196,Female,23,167,67.7,Other,1.91,3rd,Environmental Sciences,Mathematics and Statistics,76,70,1,0,NA
908214,Female,21,164,67.1,Protestant,1.89,3rd,Mathematics and Statistics,Political Science,86,96,1,0,NA
908335,Female,19,169,64.7,Other,1.02,4th,Social Sciences,Political Science,47,45,1,0,NA
908371,Male,22,175,74,Catholic,3.05,5th,Social Sciences,Environmental Sciences,41,43,0,0,NA
908483,Female,21,160,60.9,Protestant,1.41,3rd,Political Science,Environmental Sciences,59,60,1,0,NA
908728,Male,21,179,81.3,Catholic,3,5th,Mathematics and Statistics,Biology,89,88,0,1,45141.11415
908840,Male,21,178,76.5,Other,2.44,3rd,Social Sciences,Political Science,45,48,1,0,NA
908850,Male,20,182,80.6,Catholic,1.2,>6th,Biology,Social Sciences,80,79,1,1,56317.58332
908969,Female,24,179,75.2,Muslim,1.69,6th,Mathematics and Statistics,Economics and Finance,89,91,1,1,36600.49192
909659,Female,22,164,70.6,Protestant,3.08,4th,Social Sciences,Biology,49,50,1,0,NA
909687,Male,19,180,83.1,Other,2.68,3rd,Mathematics and Statistics,Environmental Sciences,91,85,0,0,NA
909703,Male,21,178,76.9,Other,2.56,4th,Environmental Sciences,Mathematics and Statistics,70,70,1,0,NA
909911,Male,20,180,75.9,Other,1.93,6th,Mathematics and Statistics,Social Sciences,92,94,0,1,52111.61058
910523,Female,37,171,71.8,Protestant,2.65,3rd,Political Science,Environmental Sciences,56,53,1,0,NA
910606,Male,20,175,75.2,Protestant,1.15,5th,Economics and Finance,Political Science,69,64,1,1,58970.41264
910694,Female,20,164,65.6,Protestant,2.34,3rd,Political Science,Social Sciences,52,57,1,0,NA
910920,Male,20,161,65.3,Other,1.35,5th,Environmental Sciences,Political Science,64,78,0,1,34869.5075
911287,Female,23,160,65.2,Catholic,2.28,4th,Political Science,Environmental Sciences,57,43,0,1,37809.76469
911482,Female,20,168,68.8,Catholic,2.33,3rd,Social Sciences,Biology,46,46,1,0,NA
911519,Female,20,160,61.9,Other,1.49,3rd,Social Sciences,Political Science,38,44,0,0,NA
911748,Female,22,180,81.1,Other,3.06,4th,Political Science,Economics and Finance,52,49,1,0,NA
911904,Male,23,206,113.6,Muslim,2.96,3rd,Economics and Finance,Social Sciences,70,69,0,0,NA
912000,Female,18,163,71.1,Catholic,3.1,4th,Biology,Environmental Sciences,72,80,1,1,52683.89721
912070,Female,23,178,76.7,Catholic,1.38,4th,Environmental Sciences,Social Sciences,78,81,1,0,NA
912116,Male,21,190,89,Protestant,2.27,6th,Mathematics and Statistics,Environmental Sciences,90,85,1,1,37923.76655
912756,Female,19,159,64,Other,3.13,3rd,Political Science,Mathematics and Statistics,61,61,1,0,NA
912927,Male,18,181,81.6,Catholic,3.36,5th,Economics and Finance,Biology,65,66,1,1,47842.43633
912943,Male,24,179,82.5,Catholic,1.57,6th,Environmental Sciences,Political Science,75,66,0,1,37798.28405
912964,Male,24,165,65,Other,2.15,4th,Economics and Finance,Environmental Sciences,71,66,0,1,54083.05555
913241,Male,25,185,84.5,Orthodox,1.99,4th,Social Sciences,Biology,43,47,1,0,NA
913320,Female,23,165,62.6,Protestant,1.36,4th,Mathematics and Statistics,Environmental Sciences,88,92,1,0,NA
913337,Male,18,176,79.4,Other,1.84,5th,Economics and Finance,Biology,63,76,0,0,NA
913374,Male,18,169,68.9,Catholic,2.48,5th,Mathematics and Statistics,Social Sciences,85,81,0,1,38422.71358
913650,Female,22,171,70,Muslim,3.21,6th,Environmental Sciences,Biology,80,66,0,0,NA
913717,Female,22,166,66.5,Catholic,3.49,4th,Environmental Sciences,Social Sciences,76,67,0,0,NA
913898,Female,21,150,64.2,Protestant,3.38,3rd,Environmental Sciences,Mathematics and Statistics,64,80,1,0,NA
913928,Female,21,176,74.3,Muslim,3.38,4th,Political Science,Economics and Finance,63,60,0,0,NA
914189,Male,20,185,82.1,Muslim,2.2,3rd,Economics and Finance,Social Sciences,72,72,0,0,NA
914658,Female,20,165,63.4,Protestant,1.15,3rd,Political Science,Environmental Sciences,53,61,0,0,NA
914981,Male,23,182,79.6,Catholic,2.47,5th,Biology,Environmental Sciences,80,74,0,1,50670.71403
915705,Female,19,157,60.3,Orthodox,1.13,3rd,Mathematics and Statistics,Environmental Sciences,88,90,0,0,NA
915805,Male,24,173,75.8,Protestant,2.85,5th,Mathematics and Statistics,Biology,81,85,1,1,50474.56517
916103,Male,20,174,73.9,Protestant,2.3,5th,Biology,Social Sciences,85,77,0,1,62307.04322
916470,Female,19,172,70.4,Catholic,1.21,4th,Biology,Social Sciences,79,84,0,0,NA
916802,Female,24,168,69.3,Catholic,1.75,3rd,Social Sciences,Economics and Finance,42,44,1,0,NA
916848,Female,24,170,72.5,Catholic,1.43,3rd,Biology,Social Sciences,77,72,1,0,NA
917118,Female,20,167,68.9,Protestant,3.14,4th,Political Science,Social Sciences,43,50,1,0,NA
917243,Female,22,170,70.6,Protestant,1.23,4th,Political Science,Mathematics and Statistics,52,56,0,1,24355.95244
917331,Male,20,186,84.5,Other,1.39,6th,Economics and Finance,Biology,67,68,1,0,NA
917474,Male,21,184,87.6,Protestant,3.11,>6th,Environmental Sciences,Political Science,74,72,0,1,36534.18511
917500,Female,22,167,68,Other,3.66,4th,Political Science,Economics and Finance,54,62,1,0,NA
917614,Female,20,164,65.6,Catholic,3.61,3rd,Social Sciences,Biology,46,45,1,0,NA
917754,Female,22,181,77.4,Catholic,1.52,3rd,Economics and Finance,Biology,71,62,1,0,NA
917802,Male,19,169,69.3,Other,2.3,4th,Mathematics and Statistics,Political Science,90,86,0,0,NA
917946,Female,24,162,64.2,Catholic,1.82,3rd,Social Sciences,Mathematics and Statistics,41,41,1,0,NA
918070,Male,22,174,73.2,Orthodox,1.01,4th,Social Sciences,Environmental Sciences,46,32,0,0,NA
918190,Male,18,178,77.2,Protestant,1.23,6th,Mathematics and Statistics,Biology,93,89,0,1,45676.85895
918215,Female,21,153,58.1,Catholic,2.92,>6th,Mathematics and Statistics,Political Science,90,94,1,1,45286.13245
918333,Male,24,176,74.6,Catholic,2.22,3rd,Political Science,Social Sciences,52,48,0,0,NA
918369,Male,45,176,78,Protestant,3.57,6th,Social Sciences,Environmental Sciences,43,41,0,0,NA
918397,Male,20,180,77.7,Orthodox,1.35,5th,Political Science,Mathematics and Statistics,58,52,1,0,NA
918468,Female,21,162,67.1,Orthodox,3.37,6th,Economics and Finance,Political Science,66,73,1,0,NA
918534,Female,20,165,66,Catholic,2.55,6th,Economics and Finance,Political Science,69,68,0,1,42536.12991
918625,Female,21,165,67.8,Other,1.72,>6th,Mathematics and Statistics,Environmental Sciences,91,87,1,1,36838.43802
918683,Male,21,168,68.3,Catholic,2.84,3rd,Biology,Mathematics and Statistics,77,75,1,0,NA
918685,Female,36,173,73,Catholic,1.14,3rd,Environmental Sciences,Economics and Finance,66,66,1,0,NA
918797,Female,54,162,70.5,Other,3.16,3rd,Environmental Sciences,Mathematics and Statistics,79,80,1,0,NA
919034,Female,26,161,66,Catholic,1.27,4th,Mathematics and Statistics,Political Science,89,93,1,1,32999.50223
919151,Female,18,170,73,Muslim,1.2,4th,Economics and Finance,Biology,68,72,1,0,NA
919276,Male,20,171,64,Catholic,1.09,5th,Biology,Environmental Sciences,73,68,0,1,41224.81874
919383,Female,18,166,68.3,Protestant,2.63,3rd,Economics and Finance,Social Sciences,63,65,0,0,NA
919680,Female,20,176,78.6,Catholic,2.47,3rd,Political Science,Mathematics and Statistics,58,55,0,0,NA
919801,Female,22,158,60.1,Protestant,1.21,3rd,Economics and Finance,Environmental Sciences,67,57,1,0,NA
919906,Female,22,166,67.8,Catholic,2.71,4th,Political Science,Social Sciences,56,50,1,1,37782.86471
919951,Male,20,182,81.6,Protestant,2.23,3rd,Environmental Sciences,Social Sciences,68,78,1,0,NA
919970,Female,23,172,72.8,Other,1.88,3rd,Biology,Political Science,78,78,0,0,NA
920111,Male,46,180,76.1,Catholic,2.01,5th,Mathematics and Statistics,Social Sciences,85,88,1,1,42246.50833
920401,Male,18,193,91.7,Catholic,1.56,5th,Economics and Finance,Environmental Sciences,74,66,0,0,NA
920652,Male,22,159,63.9,Other,1.05,3rd,Biology,Political Science,72,82,1,0,NA
920751,Male,24,201,110.5,Catholic,1.86,5th,Biology,Social Sciences,71,74,0,1,41193.70531
920817,Male,20,172,72.7,Catholic,1.14,3rd,Political Science,Economics and Finance,56,58,1,0,NA
920877,Male,23,178,73.6,Protestant,2.41,3rd,Environmental Sciences,Biology,69,74,0,0,NA
921278,Male,19,179,79.2,Protestant,2.55,3rd,Environmental Sciences,Mathematics and Statistics,66,75,0,0,NA
921305,Male,20,186,84.9,Protestant,2.24,5th,Environmental Sciences,Biology,73,73,0,1,44983.99524
921385,Male,19,171,73.4,Catholic,3.31,5th,Political Science,Social Sciences,57,57,1,1,33369.05117
921615,Female,20,168,68.3,Other,1.41,3rd,Environmental Sciences,Biology,76,76,1,0,NA
921795,Male,20,172,70.4,Other,2.07,6th,Political Science,Mathematics and Statistics,46,62,0,1,31790.11085
921937,Male,22,183,81.3,Other,3.66,4th,Biology,Mathematics and Statistics,82,78,1,0,NA
922109,Male,22,165,66.8,Protestant,3.1,6th,Biology,Political Science,82,73,0,1,54022.73737
922201,Female,21,168,70.6,Catholic,3.88,4th,Economics and Finance,Political Science,65,62,0,1,43807.59238
922218,Female,22,163,62.6,Protestant,3.36,3rd,Political Science,Economics and Finance,50,58,1,0,NA
922349,Female,21,157,65.1,Muslim,3.46,4th,Biology,Environmental Sciences,72,86,1,0,NA
922769,Male,19,164,68.4,Other,3.86,3rd,Mathematics and Statistics,Biology,85,87,1,0,NA
923392,Male,22,180,79.1,Orthodox,3.8,6th,Economics and Finance,Environmental Sciences,70,63,0,1,57628.75709
923689,Male,20,176,73.3,Protestant,3.49,4th,Political Science,Biology,59,61,1,1,46786.20716
923857,Male,20,175,71.3,Protestant,3.09,6th,Environmental Sciences,Mathematics and Statistics,62,78,1,0,NA
923944,Male,23,173,71,Other,2.57,5th,Environmental Sciences,Mathematics and Statistics,83,83,0,1,43904.91335
924207,Male,22,174,73.8,Other,1.76,3rd,Economics and Finance,Political Science,64,66,0,0,NA
924696,Female,19,158,66.5,Other,1.33,3rd,Environmental Sciences,Political Science,67,77,1,0,NA
924918,Male,22,166,62.8,Protestant,1.01,4th,Biology,Mathematics and Statistics,87,78,1,0,NA
925182,Male,23,169,65.4,Other,2.75,4th,Social Sciences,Environmental Sciences,41,49,0,0,NA
925483,Male,21,186,88,Other,1.71,4th,Social Sciences,Political Science,36,41,0,0,NA
925640,Male,19,179,79.3,Catholic,1.41,5th,Biology,Economics and Finance,83,79,1,1,67230.09536
925645,Female,21,151,64.4,Other,2.19,3rd,Social Sciences,Mathematics and Statistics,41,45,1,0,NA
925736,Female,20,156,60.7,Protestant,2.11,6th,Economics and Finance,Social Sciences,69,63,1,0,NA
925809,Male,18,159,61.9,Catholic,1.45,5th,Economics and Finance,Political Science,74,62,1,1,39298.00728
926192,Male,25,180,82.6,Other,1.03,4th,Economics and Finance,Environmental Sciences,74,61,0,1,51206.52279
926285,Female,22,154,60.3,Protestant,2.33,6th,Social Sciences,Mathematics and Statistics,43,50,0,0,NA
926398,Male,21,175,75.7,Protestant,2.27,>6th,Social Sciences,Economics and Finance,47,44,0,1,39931.42447
926433,Female,21,157,63.1,Catholic,1.27,5th,Economics and Finance,Environmental Sciences,65,61,0,0,NA
926826,Female,21,170,69.1,Protestant,1.18,3rd,Environmental Sciences,Economics and Finance,74,69,0,0,NA
926928,Male,20,179,79.7,Protestant,1.1,4th,Mathematics and Statistics,Economics and Finance,90,95,1,1,52541.23721
927071,Male,18,180,74.5,Other,3.5,4th,Political Science,Environmental Sciences,51,58,1,0,NA
927263,Male,20,190,85.5,Protestant,3.34,3rd,Environmental Sciences,Political Science,66,74,1,0,NA
927331,Female,20,169,69.9,Orthodox,2.29,4th,Biology,Economics and Finance,82,84,1,0,NA
927392,Male,20,184,84,Protestant,3.24,6th,Biology,Economics and Finance,79,77,0,1,45394.0123
